AccountNumber,SnapshotDate,MOB,DisbursedDate,TimeSince30,TimeSince60,Ever30In6Months,Ever30In12Months,Ever30,Ever60In6Months,Ever60In12Months,Ever60,P_calibrated,WorstDelinquency6M,WorstDelinquency12M,WorstDelinquency,Score,Ever90_12M
7173701,2022-03-31,20,2020-07-07,73.0,220.0,1,1,1,0,1,1,0.1232291346081693,2,3,3,7.516149971528758,0
7730757,2022-06-30,3,2022-03-15,0.0,0.0,0,0,0,0,0,0,0.0474943850195505,1,1,1,1.877307666638626,0
5207626,2018-06-30,4,2018-02-27,0.0,0.0,0,0,0,0,0,0,0.087418635107134,1,1,1,4.595842792451997,0
7697998,2022-10-31,10,2021-12-16,125.0,0.0,1,1,1,0,0,0,0.0321148992072693,2,2,2,3.1268084494684545,0
7730773,2022-08-31,5,2022-03-15,0.0,0.0,0,0,0,0,0,0,0.0371392816373124,1,1,1,4.595842792451997,0
5338710,2020-05-31,21,2018-08-06,0.0,0.0,0,0,0,0,0,0,0.0325277761344923,0,1,1,1.877307666638626,0
5404249,2019-09-30,11,2018-10-05,0.0,0.0,0,0,0,0,0,0,0.0437971466592675,1,1,1,1.877307666638626,0
7370331,2020-02-29,6,2019-08-02,0.0,0.0,0,0,0,0,0,0,0.0599574628076268,1,1,1,4.595842792451997,1
7140957,2021-02-28,11,2020-03-27,0.0,0.0,0,0,0,0,0,0,0.1331873631340194,1,1,1,1.877307666638626,0
7206493,2022-01-31,15,2020-10-28,0.0,0.0,0,0,0,0,0,0,0.0495698672529214,0,0,0,,0
5797477,2021-06-30,26,2019-04-18,0.0,0.0,0,0,0,0,0,0,0.0455901696102972,0,0,1,,0
7239270,2021-12-31,9,2021-03-04,0.0,0.0,0,0,0,0,0,0,0.0981210011300792,0,0,0,,0
7272040,2021-10-31,4,2021-06-22,0.0,0.0,0,0,0,0,0,0,0.0529329480191826,1,1,1,4.595842792451997,0
5404264,2022-07-31,45,2018-10-15,0.0,0.0,0,0,0,0,0,0,0.0324173071045474,1,1,1,1.877307666638626,0
7108210,2020-09-30,10,2019-11-20,0.0,0.0,0,0,0,0,0,0,0.1018151752759793,0,0,0,3.654434525430721,0
7239296,2022-09-30,18,2021-03-04,0.0,0.0,0,0,0,0,0,0,0.0544403703384273,0,0,0,3.654434525430721,0
5273222,2020-10-31,29,2018-05-25,0.0,0.0,0,0,0,0,0,0,0.0367982165533282,1,1,1,1.877307666638626,0
7206535,2021-04-30,6,2020-10-28,0.0,0.0,0,0,0,0,0,0,0.0594390313855809,1,1,1,1.877307666638626,0
7108236,2020-04-30,5,2019-11-20,0.0,0.0,0,0,0,0,0,0,0.0712794289668345,1,1,1,4.595842792451997,0
7108244,2022-06-30,31,2019-11-26,35.0,0.0,1,1,1,0,0,0,0.1476729726048378,2,2,2,39.215327073913855,0
7698079,2022-07-31,7,2021-12-09,0.0,0.0,0,0,0,0,0,0,0.0909114580911824,1,1,1,4.595842792451997,0
7730849,2022-08-31,5,2022-03-14,0.0,0.0,0,0,0,0,0,0,0.0989566406772652,1,1,1,4.595842792451997,0
7698087,2022-06-30,6,2021-12-09,0.0,0.0,0,0,0,0,0,0,0.0494099273706178,1,1,1,1.877307666638626,0
7173800,2022-08-31,26,2020-06-25,0.0,0.0,0,0,0,0,0,0,0.0724681895276814,0,0,1,,0
7730856,2022-08-31,5,2022-03-18,0.0,0.0,0,0,0,0,0,0,0.0943307455694877,0,0,0,3.654434525430721,0
7239338,2021-09-30,6,2021-03-03,0.0,0.0,0,0,0,0,0,0,0.0646555011828293,1,1,1,4.595842792451997,0
7730864,2022-08-31,5,2022-03-14,0.0,0.0,0,0,0,0,0,0,0.0798997834872926,1,1,1,4.595842792451997,1
7239346,2021-09-30,6,2021-03-03,0.0,0.0,0,0,0,0,0,0,0.1005495468756219,0,0,0,3.654434525430721,0
5273271,2019-01-31,6,2018-07-04,0.0,0.0,0,0,0,0,0,0,0.0723104790166648,1,1,1,4.595842792451997,0
7698103,2022-03-31,3,2021-12-07,0.0,0.0,0,0,0,0,0,0,0.0512699153182484,0,0,0,1.484099164499508,0
7272123,2022-08-31,14,2021-06-17,0.0,6.0,1,1,1,1,1,1,0.1045032212596434,3,3,3,63.41,1
7108285,2020-09-30,10,2019-11-22,0.0,0.0,0,0,0,0,0,0,0.0946115329868471,0,0,0,3.654434525430721,0
7173834,2021-04-30,7,2020-09-02,0.0,0.0,0,0,0,0,0,0,0.3106114687731228,1,1,1,4.595842792451997,1
7108301,2022-10-31,35,2019-11-21,0.0,0.0,0,0,0,0,0,0,0.0641680907708805,0,0,1,,0
5076690,2020-02-29,25,2018-01-15,0.0,0.0,0,0,0,0,0,0,0.0792306818922227,0,1,1,,0
7763667,2022-10-31,4,2022-06-13,0.0,0.0,0,0,0,0,0,0,0.0728300488502754,1,1,1,4.595842792451997,0
7730906,2022-07-31,4,2022-03-25,0.0,0.0,0,0,0,0,0,0,0.0465260044184656,0,0,0,3.654434525430721,1
7206626,2022-02-28,14,2020-12-04,0.0,0.0,0,0,0,0,0,0,0.0391353468659546,0,1,1,,0
7173859,2020-12-31,6,2020-06-24,0.0,0.0,0,0,0,0,0,0,0.0694595059770359,1,1,1,1.877307666638626,0
7272164,2022-04-30,10,2021-06-28,0.0,0.0,0,0,0,0,0,0,0.036723457614575,0,0,0,3.654434525430721,0
7239395,2022-01-31,10,2021-03-05,0.0,0.0,0,0,0,0,0,0,0.0540474263595557,0,0,0,1.484099164499508,0
7501539,2022-05-31,32,2019-09-13,0.0,0.0,0,0,0,0,0,0,0.0302862193216419,1,1,1,1.877307666638626,0
7141104,2020-10-31,8,2020-02-27,0.0,0.0,0,0,0,0,0,0,0.047916937680942,1,1,1,4.595842792451997,0
7239411,2022-04-30,13,2021-03-04,0.0,0.0,0,0,0,0,0,0,0.046660708102185,1,1,1,13.185338798803256,0
7141112,2020-05-31,3,2020-02-27,0.0,0.0,0,0,0,0,0,0,0.068084925664673,1,1,1,4.595842792451997,0
7141120,2020-10-31,8,2020-02-28,6.0,0.0,1,1,1,0,0,0,0.0800075243468582,2,2,2,39.215327073913855,0
7698178,2022-04-30,4,2021-12-08,0.0,0.0,0,0,0,0,0,0,0.0769612278648829,0,0,0,1.484099164499508,0
7730948,2022-10-31,7,2022-03-14,0.0,0.0,0,0,0,0,0,0,0.0643259247861373,0,0,0,3.654434525430721,0
7272206,2021-05-31,22,2019-07-08,7.0,0.0,1,1,1,1,1,1,0.1040730591625808,3,3,3,64.5,1
7239445,2022-04-30,13,2021-03-04,0.0,0.0,0,0,0,0,0,0,0.0459418063834502,1,1,1,4.595842792451997,0
5797659,2019-09-30,5,2019-04-16,0.0,0.0,0,0,0,0,0,0,0.0506750122737372,1,1,1,4.595842792451997,0
5928734,2022-01-31,32,2019-05-17,0.0,0.0,0,0,0,0,0,0,0.0790912300549702,0,0,1,3.654434525430721,0
5207840,2018-12-31,10,2018-02-22,0.0,0.0,0,0,0,0,0,0,0.0925397633233258,0,0,0,,0
7239460,2021-10-31,7,2021-03-04,0.0,0.0,0,0,0,0,0,0,0.2344496878072515,1,1,1,4.595842792451997,0
7173925,2021-10-31,16,2020-06-24,0.0,0.0,0,0,0,0,0,0,0.0766019358347427,0,1,1,,0
7141161,2020-08-31,6,2020-02-28,0.0,0.0,0,0,0,0,0,0,0.1410273561676098,1,1,1,4.595842792451997,0
7730989,2022-08-31,5,2022-03-15,0.0,0.0,0,0,0,0,0,0,0.0403533854308571,1,1,1,4.595842792451997,0
5306162,2020-05-31,23,2018-06-26,67.0,0.0,1,1,1,0,0,0,0.0847795153113499,2,2,2,7.516149971528758,0
7730997,2022-08-31,5,2022-03-15,0.0,0.0,0,0,0,0,0,0,0.0540141130035276,1,1,1,4.595842792451997,0
7206717,2022-01-31,15,2020-10-28,0.0,0.0,0,0,0,0,0,0,0.0889142242381997,0,0,0,1.484099164499508,0
7698244,2022-10-31,10,2021-12-09,0.0,0.0,0,0,0,0,0,0,0.0426706782865614,0,0,0,3.654434525430721,0
5666631,2022-10-31,43,2019-03-05,0.0,0.0,0,0,0,0,0,0,0.061730570684248,0,0,1,,0
7272263,2022-08-31,14,2021-06-22,0.0,0.0,0,0,0,0,0,0,0.0667837628495429,0,0,1,,0
5535562,2020-10-31,21,2019-01-03,0.0,0.0,0,0,0,0,0,0,0.1631448131956676,1,1,1,4.595842792451997,0
7272271,2021-11-30,28,2019-07-15,401.0,0.0,0,0,1,0,0,0,0.0526553519751079,1,1,2,4.595842792451997,0
5076815,2022-08-31,55,2018-01-23,0.0,37.0,1,1,1,1,1,1,0.0787159251021347,3,3,3,63.41,0
7206741,2021-07-31,8,2020-11-12,0.0,0.0,0,0,0,0,0,0,0.1395597862990254,0,0,0,3.654434525430721,0
5437272,2019-02-28,4,2018-10-29,0.0,0.0,0,0,0,0,0,0,0.0596484236436526,1,1,1,1.877307666638626,0
5470042,2022-06-30,43,2018-11-16,0.0,0.0,0,0,0,0,0,0,0.1465061504841769,0,1,1,,0
5076831,2019-05-31,16,2018-01-12,0.0,0.0,0,0,0,0,0,0,0.1341489200171295,1,1,1,4.595842792451997,0
7763816,2022-10-31,4,2022-06-27,0.0,0.0,0,0,0,0,0,0,0.1323896908005003,1,1,1,4.595842792451997,1
7698285,2022-04-30,4,2021-12-13,0.0,0.0,0,0,0,0,0,0,0.059341277287668,1,1,1,4.595842792451997,0
7763824,2022-09-30,3,2022-06-14,0.0,0.0,0,0,0,0,0,0,0.0768989591255796,1,1,1,4.595842792451997,0
7731060,2022-06-30,3,2022-03-15,0.0,0.0,0,0,0,0,0,0,0.0625262040519024,0,0,0,3.654434525430721,0
7698293,2022-09-30,9,2021-12-08,0.0,0.0,0,0,0,0,0,0,0.0682440390518398,1,1,1,27.662599281971843,0
7698301,2022-09-30,9,2021-12-14,0.0,0.0,0,0,0,0,0,0,0.093942592235922,1,1,1,4.595842792451997,0
7763840,2022-09-30,3,2022-06-13,0.0,0.0,0,0,0,0,0,0,0.0396755748178419,1,1,1,4.595842792451997,0
7108491,2021-08-31,21,2019-11-21,0.0,0.0,0,0,0,0,0,0,0.1479254549614126,0,1,1,4.595842792451997,0
7239577,2022-06-30,15,2021-03-08,0.0,0.0,0,0,0,0,0,0,0.0377190513965421,0,0,0,,0
7763865,2022-10-31,4,2022-06-27,0.0,0.0,0,0,0,0,0,0,0.0542549275856211,0,0,0,3.654434525430721,0
5371802,2019-04-30,7,2018-09-17,0.0,0.0,0,0,0,0,0,0,0.1019717599563645,1,1,1,13.185338798803256,1
7665565,2020-12-31,14,2019-10-24,0.0,0.0,0,0,0,0,0,0,0.2096256267332104,1,1,1,4.595842792451997,0
7731102,2022-09-30,6,2022-03-15,0.0,0.0,0,0,0,0,0,0,0.1379832303308066,1,1,1,1.877307666638626,0
7206816,2022-03-31,16,2020-11-26,0.0,0.0,0,0,0,0,0,0,0.0685264343792862,0,0,0,3.654434525430721,0
7141286,2020-05-31,3,2020-02-28,0.0,0.0,1,1,1,0,0,0,0.158101698553631,2,2,2,41.7,1
7174055,2022-02-28,20,2020-06-25,0.0,0.0,0,0,0,0,0,0,0.0599404337947275,1,1,1,1.877307666638626,0
5928874,2020-03-31,10,2019-05-22,7.0,0.0,1,1,1,1,1,1,0.1413020605525301,3,3,3,64.5,1
5437355,2019-12-31,14,2018-10-26,0.0,0.0,0,0,0,0,0,0,0.0582325173441478,1,1,1,1.877307666638626,0
7141294,2021-12-31,21,2020-03-02,339.0,0.0,0,1,1,0,0,0,0.172467642107905,1,2,2,,0
7272370,2022-10-31,16,2021-06-21,0.0,0.0,0,0,0,0,0,0,0.0691412540011204,0,0,1,,0
7141302,2020-07-31,5,2020-02-28,0.0,0.0,0,0,0,0,0,0,0.0403698135728428,1,1,1,1.877307666638626,0
7698368,2022-08-31,8,2021-12-08,0.0,0.0,0,0,0,0,0,0,0.0375290150722538,1,1,1,27.662599281971843,0
7763907,2022-10-31,4,2022-06-15,0.0,0.0,0,0,0,0,0,0,0.111873370160246,1,1,1,4.595842792451997,0
7174089,2021-05-31,11,2020-06-24,0.0,0.0,0,0,0,0,0,0,0.075856444408896,1,1,1,27.662599281971843,0
5371851,2022-06-30,45,2018-09-10,0.0,0.0,0,0,0,0,0,0,0.0649117198849551,0,0,1,,0
7567308,2021-08-31,23,2019-09-25,0.0,0.0,0,0,0,0,0,0,0.0471815332007169,0,1,1,1.877307666638626,0
5666771,2020-09-30,18,2019-03-05,0.0,0.0,0,0,0,0,0,0,0.0614615432954769,0,0,0,,0
7239635,2019-12-31,6,2019-06-28,7.0,0.0,1,1,1,1,1,1,0.1343433024983684,3,3,3,64.5,1
7698392,2022-04-30,4,2021-12-08,0.0,0.0,0,0,0,0,0,0,0.0940922429055974,1,1,1,4.595842792451997,1
7206873,2022-03-31,17,2020-10-28,0.0,0.0,0,0,0,0,0,0,0.1331148278544807,0,0,1,,0
7763931,2022-09-30,3,2022-06-15,0.0,0.0,0,0,0,0,0,0,0.1224261541906215,0,0,0,3.654434525430721,1
7731169,2022-10-31,7,2022-03-17,0.0,0.0,0,0,0,0,0,0,0.0527446175741649,1,1,1,4.595842792451997,0
5404645,2019-08-31,10,2018-10-05,0.0,0.0,0,0,0,0,0,0,0.1131078465722256,1,1,1,4.595842792451997,0
7108582,2019-12-31,7,2019-05-31,0.0,0.0,0,0,0,0,0,0,0.0518404539241092,1,1,1,,0
5240809,2020-05-31,24,2018-05-02,0.0,0.0,0,0,0,0,0,0,0.062083732838295,1,1,1,4.595842792451997,0
7174121,2021-09-30,15,2020-06-24,0.0,0.0,0,0,0,0,0,0,0.0464526180745201,0,1,1,,0
7731177,2022-10-31,7,2022-03-15,0.0,0.0,0,0,0,0,0,0,0.0903345332014183,0,0,0,3.654434525430721,0
7763949,2022-09-30,3,2022-06-13,0.0,0.0,0,0,0,0,0,0,0.041896334746061,0,0,0,,0
7698418,2022-10-31,10,2021-12-08,0.0,0.0,0,0,0,0,0,0,0.0481932825639673,0,0,0,3.654434525430721,0
7206899,2022-10-31,23,2020-11-26,0.0,0.0,0,0,0,0,0,0,0.0254231176904556,0,0,0,,0
5699574,2021-10-31,31,2019-03-29,0.0,0.0,0,0,0,0,0,0,0.0274122733468737,1,1,1,1.877307666638626,0
7731193,2022-08-31,5,2022-03-28,0.0,0.0,0,0,0,0,0,0,0.1019389526853371,1,1,1,4.595842792451997,0
7698426,2022-10-31,10,2021-12-09,0.0,0.0,0,0,0,0,0,0,0.1081741408136775,0,0,0,,0
7174139,2021-05-31,11,2020-06-24,0.0,0.0,0,0,0,0,0,0,0.0474815652933008,0,1,1,4.595842792451997,0
7141369,2020-08-31,6,2020-02-28,0.0,0.0,0,0,0,0,0,0,0.0516199949428643,1,1,1,1.877307666638626,0
5666813,2020-08-31,16,2019-04-26,0.0,5.0,1,1,1,1,1,1,0.032473601154256,3,3,3,41.7,1
7698442,2022-03-31,3,2021-12-08,0.0,0.0,0,0,0,0,0,0,0.0991100136898519,0,0,0,3.654434525430721,0
7174162,2020-11-30,5,2020-06-24,0.0,0.0,0,0,0,0,0,0,0.1639544516482279,1,1,1,4.595842792451997,0
7239700,2022-05-31,14,2021-03-05,0.0,0.0,0,0,0,0,0,0,0.1249504349426572,0,0,1,,0
5371927,2019-01-31,4,2018-09-17,0.0,0.0,0,0,0,0,0,0,0.0262640216974545,1,1,1,1.877307666638626,0
7108632,2021-12-31,25,2019-11-21,0.0,0.0,0,0,0,0,0,0,0.1330653726847258,0,0,0,,0
7141401,2022-06-30,27,2020-03-16,0.0,0.0,0,0,0,0,0,0,0.117617278689584,1,1,1,1.877307666638626,0
5601315,2020-01-31,11,2019-02-08,0.0,0.0,0,0,0,0,0,0,0.1178456267881997,1,1,1,4.595842792451997,0
7698467,2022-03-31,3,2021-12-16,0.0,0.0,0,0,0,0,0,0,0.2584120792986239,0,0,0,3.654434525430721,1
7174188,2020-11-30,5,2020-06-25,0.0,0.0,0,0,0,0,0,0,0.0504385789750865,1,1,1,1.877307666638626,0
7108657,2020-03-31,4,2019-11-25,0.0,0.0,0,0,0,0,0,0,0.0378627270450236,1,1,1,1.877307666638626,0
5634100,2020-09-30,19,2019-02-28,0.0,0.0,0,0,0,0,0,0,0.1141167734373746,1,1,1,4.595842792451997,0
7239734,2022-01-31,10,2021-03-05,0.0,0.0,0,0,0,0,0,0,0.0442307430693276,0,0,0,1.484099164499508,0
7174204,2022-05-31,23,2020-06-25,0.0,0.0,0,0,0,0,0,0,0.0427662329636672,0,1,1,,0
7206972,2021-04-30,5,2020-11-10,0.0,0.0,0,0,0,0,0,0,0.0388845001579544,0,0,0,1.484099164499508,0
7108681,2022-07-31,32,2019-11-21,0.0,0.0,0,0,0,0,0,0,0.0307519761699657,0,0,1,1.484099164499508,0
7731276,2022-10-31,7,2022-03-24,0.0,0.0,0,0,0,0,0,0,0.0995442840323312,1,1,1,1.877307666638626,0
7272529,2021-12-31,6,2021-06-23,0.0,0.0,0,0,0,0,0,0,0.0836413622403878,1,1,1,27.662599281971843,1
7108699,2021-02-28,20,2019-06-03,0.0,0.0,0,0,0,0,0,0,0.0367668408376678,0,1,1,,0
7731292,2022-10-31,7,2022-03-24,0.0,0.0,0,0,0,0,0,0,0.0987353888944698,0,0,0,3.654434525430721,0
5634142,2021-01-31,23,2019-02-20,0.0,0.0,0,0,0,0,0,0,0.0660659560657018,0,0,1,,0
5404769,2022-03-31,41,2018-10-23,0.0,0.0,0,0,0,0,0,0,0.0600442108317063,0,0,1,3.654434525430721,0
7108707,2020-05-31,6,2019-11-21,0.0,0.0,0,0,0,0,0,0,0.0421412102321274,1,1,1,4.595842792451997,0
5666920,2022-09-30,42,2019-03-06,0.0,0.0,0,0,0,0,0,0,0.1032241088292437,0,0,1,,0
7239791,2022-02-28,11,2021-03-05,0.0,0.0,0,0,0,0,0,0,0.0717932449003088,0,1,1,,0
7731318,2022-07-31,4,2022-03-17,0.0,0.0,0,0,0,0,0,0,0.2465349533035222,0,0,0,3.654434525430721,1
7108731,2020-04-30,5,2019-11-25,0.0,0.0,0,0,0,0,0,0,0.1783324736077113,1,1,1,27.662599281971843,0
7731334,2022-06-30,3,2022-03-22,0.0,0.0,0,0,0,0,0,0,0.2550336760515804,0,0,0,3.654434525430721,0
5601422,2020-08-31,18,2019-02-11,400.0,0.0,0,0,1,0,0,0,0.0891377323203069,0,1,2,4.595842792451997,0
7731342,2022-06-30,3,2022-03-16,0.0,0.0,0,0,0,0,0,0,0.038304407030797,0,0,0,1.484099164499508,0
7207061,2022-03-31,17,2020-10-30,0.0,0.0,0,0,0,0,0,0,0.0487028284079492,0,0,0,,0
5077144,2019-12-31,23,2018-01-18,0.0,0.0,0,0,0,0,0,0,0.0349246882668175,1,1,1,4.595842792451997,0
7174303,2021-05-31,9,2020-08-07,0.0,0.0,0,0,0,0,0,0,0.091812501636775,0,1,1,4.595842792451997,0
5634209,2020-05-31,15,2019-02-21,0.0,0.0,0,0,0,0,0,0,0.0904579949513581,0,1,1,4.595842792451997,0
7272610,2022-08-31,14,2021-06-28,0.0,0.0,0,0,0,0,0,0,0.0697099382861598,1,1,1,,0
7239841,2022-02-28,11,2021-03-05,0.0,0.0,0,0,0,0,0,0,0.0815030285172281,0,0,0,3.654434525430721,0
5208228,2018-07-31,4,2018-03-05,0.0,0.0,0,0,0,0,0,0,0.0802205718117041,1,1,1,4.595842792451997,0
7436454,2021-10-31,26,2019-08-22,0.0,0.0,0,0,0,0,0,0,0.0599280016365001,0,0,0,,0
5306535,2021-12-31,42,2018-06-27,0.0,0.0,0,0,0,0,0,0,0.0890198071895468,0,0,1,,0
7207079,2021-09-30,11,2020-10-29,0.0,0.0,0,0,0,0,0,0,0.1145097325377769,0,1,1,,0
7207087,2022-06-30,19,2020-11-24,0.0,0.0,0,0,0,0,0,0,0.064980529747513,0,0,0,1.484099164499508,0
7207095,2022-02-28,14,2020-12-23,0.0,0.0,0,0,0,0,0,0,0.0438055585651666,0,1,1,,0
7698624,2022-08-31,8,2021-12-10,0.0,0.0,0,0,0,0,0,0,0.0422253541639098,0,0,0,1.484099164499508,0
5077185,2018-06-30,5,2018-01-16,0.0,0.0,0,0,0,0,0,0,0.1084933609650574,1,1,1,4.595842792451997,0
5699780,2019-06-30,3,2019-03-18,6.0,0.0,1,1,1,1,1,1,0.1295718885673511,3,3,3,64.5,1
5830864,2021-02-28,22,2019-04-26,0.0,0.0,0,0,0,0,0,0,0.0432120057057948,0,0,1,,0
7174352,2020-09-30,15,2019-06-28,0.0,0.0,0,0,0,0,0,0,0.0420997663734634,1,1,1,1.877307666638626,0
7305428,2021-12-31,29,2019-07-15,0.0,0.0,0,0,0,0,0,0,0.0254773998557388,1,1,1,1.877307666638626,0
7141591,2020-10-31,7,2020-03-04,7.0,0.0,1,1,1,1,1,1,0.0780192667972419,3,3,3,64.5,1
7174360,2020-12-31,6,2020-06-25,0.0,0.0,0,0,0,0,0,0,0.0882565685941896,1,1,1,4.595842792451997,0
7731417,2022-09-30,6,2022-03-18,0.0,0.0,0,0,0,0,0,0,0.1141085014358418,1,1,1,27.662599281971843,0
7698665,2022-08-31,8,2021-12-09,0.0,0.0,0,0,0,0,0,0,0.0426747797590125,0,0,0,1.484099164499508,0
5667050,2020-07-31,16,2019-03-07,0.0,0.0,0,0,0,0,0,0,0.0859534343600794,1,1,1,4.595842792451997,0
7174378,2021-11-30,17,2020-06-25,0.0,0.0,0,0,0,0,0,0,0.0826862148135946,1,1,1,4.595842792451997,0
7239916,2021-12-31,9,2021-03-12,0.0,0.0,0,0,0,0,0,0,0.2173016918285014,1,1,1,4.595842792451997,1
7141617,2020-06-30,3,2020-03-02,0.0,0.0,0,0,0,0,0,0,0.0377977812798071,0,0,0,3.654434525430721,0
7174386,2021-07-31,13,2020-06-29,0.0,0.0,0,0,0,0,0,0,0.0451576309875407,1,1,1,,0
7698681,2022-08-31,8,2021-12-09,0.0,0.0,0,0,0,0,0,0,0.0639051810984308,1,1,1,4.595842792451997,0
7239932,2022-05-31,14,2021-03-08,0.0,0.0,0,0,0,0,0,0,0.0270690224179778,1,1,1,1.877307666638626,0
7108863,2020-03-31,4,2019-11-25,0.0,0.0,0,0,0,0,0,0,0.0922060129938767,1,1,1,4.595842792451997,0
7141633,2021-09-30,18,2020-03-11,0.0,0.0,1,1,1,0,0,0,0.0314512621620009,2,2,2,41.7,1
7239940,2022-07-31,16,2021-03-08,0.0,0.0,0,0,0,0,0,0,0.0474261535494586,0,0,0,3.654434525430721,0
7764228,2022-10-31,4,2022-06-16,0.0,0.0,0,0,0,0,0,0,0.0559221118411568,0,0,0,3.654434525430721,0
5470471,2022-08-31,45,2018-11-22,0.0,0.0,0,0,0,0,0,0,0.0372837320077867,0,0,1,,0
7108871,2021-04-30,22,2019-06-12,0.0,0.0,0,0,0,0,0,0,0.1205938663540158,0,1,1,1.877307666638626,0
5306634,2019-06-30,12,2018-06-29,0.0,0.0,1,1,1,0,0,0,0.0525041858024669,2,2,2,41.7,1
7207178,2021-03-31,5,2020-10-29,0.0,0.0,0,0,0,0,0,0,0.0588025403186546,0,0,0,1.484099164499508,0
7698707,2022-05-31,5,2021-12-10,0.0,0.0,0,0,0,0,0,0,0.0318795594150634,1,1,1,4.595842792451997,0
7141658,2022-02-28,23,2020-03-03,0.0,0.0,0,0,0,0,0,0,0.054303716383934,0,0,1,,0
7108897,2020-02-29,3,2019-11-25,0.0,0.0,0,0,0,0,0,0,0.1666297707625692,1,1,1,4.595842792451997,1
7141666,2022-01-31,22,2020-03-04,0.0,0.0,0,0,0,0,0,0,0.0634780251374543,0,0,1,,0
7207202,2021-05-31,7,2020-10-30,0.0,0.0,0,0,0,0,0,0,0.0503238723566829,0,0,0,1.484099164499508,0
5077284,2022-01-31,47,2018-02-09,0.0,0.0,0,0,0,0,0,0,0.0292365004024453,1,1,1,,0
7141674,2021-01-31,10,2020-03-05,0.0,0.0,0,0,0,0,0,0,0.0476542229290369,1,1,1,1.877307666638626,0
7239981,2021-10-31,7,2021-03-08,0.0,0.0,0,0,0,0,0,0,0.0918592691428602,1,1,1,4.595842792451997,1
5437744,2022-03-31,41,2018-10-31,0.0,0.0,0,0,0,0,0,0,0.0367053242371435,0,0,1,,0
5470513,2020-08-31,21,2018-11-20,0.0,0.0,0,0,0,0,0,0,0.0406916407841383,1,1,1,4.595842792451997,0
7141682,2022-09-30,30,2020-03-04,0.0,0.0,0,0,0,0,0,0,0.066558168814508,0,0,1,,0
7174451,2022-06-30,24,2020-06-24,0.0,0.0,0,0,0,0,0,0,0.0282035208095049,0,0,1,,0
7764277,2022-10-31,4,2022-06-14,0.0,0.0,0,0,0,0,0,0,0.2814590030380242,0,0,0,3.654434525430721,0
7141690,2021-07-31,17,2020-02-28,0.0,0.0,0,0,0,0,0,0,0.0638696223551592,1,1,1,,0
7698749,2022-09-30,9,2021-12-14,0.0,0.0,0,0,0,0,0,0,0.0608139393436445,1,1,1,4.595842792451997,0
7764285,2022-09-30,3,2022-06-14,0.0,0.0,0,0,0,0,0,0,0.0718316156841198,0,0,0,3.654434525430721,0
7239999,2021-09-30,6,2021-03-05,0.0,0.0,0,0,0,0,0,0,0.0402250840835199,1,1,1,4.595842792451997,0
7338312,2020-11-30,16,2019-07-25,0.0,0.0,0,0,0,0,0,0,0.0469985376540099,0,0,1,,0
7108939,2020-05-31,6,2019-11-22,0.0,0.0,0,0,0,0,0,0,0.0861623004994003,0,0,0,3.654434525430721,0
7207244,2021-07-31,8,2020-11-10,0.0,0.0,0,0,0,0,0,0,0.0977542313805571,1,1,1,4.595842792451997,0
7240013,2022-01-31,10,2021-03-05,0.0,0.0,0,0,0,0,0,0,0.0602087657554761,1,1,1,,0
5798228,2021-04-30,24,2019-04-23,0.0,0.0,0,0,0,0,0,0,0.0278576495202953,0,1,1,1.877307666638626,0
7240021,2021-10-31,7,2021-03-18,0.0,0.0,0,0,0,0,0,0,0.0324069079238252,0,0,0,,0
5339478,2019-03-31,7,2018-08-16,0.0,0.0,0,0,0,0,0,0,0.0619026114089644,1,1,1,,0
7141724,2022-07-31,28,2020-03-09,0.0,0.0,0,0,0,0,0,0,0.0414831144678019,0,0,1,,0
7436637,2020-12-31,16,2019-08-30,0.0,0.0,0,0,0,0,0,0,0.0470844007560595,1,1,1,4.595842792451997,0
7764319,2022-09-30,3,2022-06-14,0.0,0.0,0,0,0,0,0,0,0.1067954619957795,1,1,1,4.595842792451997,0
7207269,2022-08-31,22,2020-10-30,0.0,0.0,0,0,0,0,0,0,0.0452189433734651,0,0,0,3.654434525430721,0
7207277,2021-11-30,12,2020-11-02,0.0,0.0,0,0,0,0,0,0,0.0363756722250913,1,1,1,1.877307666638626,0
7764335,2022-10-31,4,2022-06-17,0.0,0.0,0,0,0,0,0,0,0.0600392456849925,0,0,0,3.654434525430721,0
7207285,2021-04-30,6,2020-10-29,0.0,0.0,0,0,0,0,0,0,0.050511807893934,0,0,0,1.484099164499508,0
5568886,2022-01-31,36,2019-01-23,0.0,0.0,0,0,0,0,0,0,0.0564431727637932,0,0,1,,0
7698806,2022-08-31,8,2021-12-09,24.0,35.0,1,1,1,1,1,1,0.0895427669817916,3,3,3,39.215327073913855,0
7108988,2021-07-31,20,2019-11-25,0.0,0.0,0,0,0,0,0,0,0.0301795334423813,0,1,1,4.595842792451997,0
7207293,2021-05-31,6,2020-11-17,0.0,0.0,0,0,0,0,0,0,0.0693142941397649,0,0,0,3.654434525430721,0
7240062,2021-10-31,7,2021-03-08,0.0,0.0,0,0,0,0,0,0,0.2585513794350047,1,1,1,,0
7141757,2021-11-30,20,2020-03-06,0.0,0.0,0,0,0,0,0,0,0.0423491741381138,1,1,1,13.185338798803256,0
7141765,2020-01-31,7,2019-06-28,0.0,0.0,0,0,0,0,0,0,0.0656911470013971,1,1,1,1.877307666638626,0
